Organization Name,Organization Name URL,Number of Employees,Operating Status,Website,Contact Email,Phone Number,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),Number of Alumni,Industry Groups,Industries,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),Number of Private Notes,Tags,Headquarters Location,Estimated Revenue Range,Founded Date,Founded Date Precision,Top 5 Investors,LinkedIn
InfoTech Enterprises,https://www.crunchbase.com/organization/infotech-enterprises-b88d,51-100,Active,https://www.infotechenterprises.net,info@infotechit.net,91 989-100-0445,,,,,,,,,"Design, Information Technology, Software","CAD, Information Technology, Web Design, Web Development",,,,,,,,,,"New Delhi, Delhi, India",$100M to $500M,2010-01-01,year,,https://www.linkedin.com/company/infotechgeo
Yasvin,https://www.crunchbase.com/organization/yasvin,5001-10000,Active,http://www.yasvin.com/,info@yasvin.com,603-525-3000,,,,,,,,,"Advertising, Content and Publishing, Design, Media and Entertainment, Sales and Marketing","Advertising, Marketing, Printing, Web Design",,,,,101308,USD,101308,,,"Hancock, New Hampshire, United States",$100M to $500M,1991-01-01,day,,
Magic Blue Creative,https://www.crunchbase.com/organization/magic-blue-creative,501-1000,Active,https://mbcreativelab.com/,pr@bluepie.com.au,1 646-291-8906,,,,,,,,,"Design, Software","Graphic Design, Software, Web Design",,,,,16292125,USD,16292125,,,"Wilmington, Delaware, United States",$100M to $500M,1995-01-01,year,,
Conceptual Lighting,https://www.crunchbase.com/organization/conceptual-lighting,1001-5000,Active,https://www.conceptuallighting.com/,,+1 833-544-4812,,,,,,,,,"Design, Hardware, Science and Engineering","Civil Engineering, Lighting, Web Design",,,,,4676725,USD,4676725,,,"Huntersville, North Carolina, United States",$100M to $500M,,,,http://www.linkedin.com/company/2361888
RIT MAGIC,https://www.crunchbase.com/organization/rit-magic,1001-5000,Active,https://magic.rit.edu,,(585) 475-2539,,,,,,,,,"Design, Education","Education, Web Design",,,,,,,,,,"Rochester, New York, United States",$100M to $500M,1829-01-01,year,,https://www.linkedin.com/company/rochester-institute-of-technology
NOBEARS,https://www.crunchbase.com/organization/no-bear-group,51-100,Active,https://www.nobears.nl/,info@nobears.nl,+ 31 073 - 369 00 00,,,,,,,,,"Design, Internet Services, Software","Internet, Web Design, Web Development",,,,,165140,USD,165140,,,"Heusden, Noord-Brabant, The Netherlands",$100M to $500M,2017-01-01,year,,https://www.linkedin.com/company/nobears/?originalSubdomain=nl
Business Lending Connection,https://www.crunchbase.com/organization/business-lending-connection,501-1000,Active,https://www.businesslendingconnection.com,support@BusinessLendingConnection.com,+1-215-850-3422,,,,,,,,,"Design, Financial Services, Internet Services, Lending and Investments, Real Estate, Sales and Marketing","Commercial Lending, Finance, Real Estate Investment, SEO, Web Design",,,,,12024429,USD,12024429,,,"Canonsburg, Pennsylvania, United States",$100M to $500M,1992-01-01,year,,
Metrovista Creative Media,https://www.crunchbase.com/organization/metrovista-creative-media,1001-5000,Active,https://metrovista.gr,mailbox@metrovista.gr,30 281 032 4212,,,,,,,,,"Design, Information Technology, Internet Services, Sales and Marketing, Software","CMS, Internet, SEO, Web Design, Web Hosting",,,,,,,,,,"Heraklion, Iraklion, Greece",$100M to $500M,1999-01-01,year,,http://www.linkedin.com/company/metrovista-creative-media
Technosoft Services,https://www.crunchbase.com/organization/technosoft,251-500,Active,http://www.tsoftindia.com/,info@tsoftindia.com,+91- 011- 41602553,,,,,,,,,"Design, Software","Web Design, Web Development",,,,,,,,,,"New Delhi, Delhi, India",$100M to $500M,1991-01-10,day,,https://www.linkedin.com/company/technosoft-services---india
Outsourcing Programming Services,https://www.crunchbase.com/organization/outsourcing-programming-services,101-250,Active,http://www.outsourcingprogrammingservices.com,info@outsourcingprogrammingservices.com,+917940003266,,,,,,,,,"Design, Software","Enterprise Software, Web Design, Web Development",,,,,,,,,,"Ahmedabad, Gujarat, India",$100M to $500M,1992-01-01,year,,http://www.linkedin.com/company/outsourcing-programming-services
element.RED,https://www.crunchbase.com/organization/element-red,1001-5000,Active,https://elementred.co.uk,contact@elementred.co.uk,+44 3300012480,,,,,,,,,"Advertising, Content and Publishing, Design, Media and Entertainment, Sales and Marketing","Advertising, Creative Agency, Digital Marketing, Web Design",,,,,88478,USD,88478,,,"London, England, United Kingdom",$100M to $500M,2011-01-01,year,,https://www.linkedin.com/company/element-red
Gottesmann Agency,https://www.crunchbase.com/organization/gottesmann-agency,251-500,Active,https://www.gottesmann.agency,info@gottesmann.agency,,,,,,,,,,"Advertising, Content and Publishing, Design, Media and Entertainment, Sales and Marketing","Advertising, Brand Marketing, Creative Agency, Web Design",,,,,7036020,USD,7036020,,,"München, Bayern, Germany",$100M to $500M,,,,https://www.linkedin.com/company/gottesmann
ArcticSoft,https://www.crunchbase.com/organization/arcticsoft,1001-5000,Active,https://arcticsoft.com,support@arcticsoft.com,+1 907 793 0769,,,,,,,,,"Design, Internet Services, Software","Software, Web Design, Web Hosting",,,,,34971130,USD,34971130,,,"Eagle River, Alaska, United States",$100M to $500M,1992-01-01,year,,
Empire Web Designs,https://www.crunchbase.com/organization/empire-web-designs,1001-5000,Active,https://www.empire-webdesigns.com,,+44 1394421709,,,,,,,,,"Design, Internet Services, Media and Entertainment, Sales and Marketing","Digital Marketing, Social Media, Web Design",,,,,,,,,,"Woodbridge, Suffolk, United Kingdom",$100M to $500M,2010-06-01,month,,
Elementor,https://www.crunchbase.com/organization/elementor,251-500,Active,https://elementor.com,,,,,,,,,,,"Apps, Design, Internet Services, Other, Software","Developer Tools, Internet, Small and Medium Businesses, Web Apps, Web Design, Web Development",,,,,,,,,,"Tel Aviv, Tel Aviv, Israel",$50M to $100M,2015-01-01,year,"Lightspeed Venture Partners, O.G. Venture Partners, Globis Capital (NY)",https://www.linkedin.com/company/elementor/
Frontify,https://www.crunchbase.com/organization/frontify,251-500,Active,http://www.frontify.com,hello@frontify.com,,,,,,,,,,"Design, Other, Sales and Marketing, Software","Brand Marketing, Collaboration, SaaS, Software, Web Design, Web Development",0,10,,Scientific and technological services,,,,,,"Saint Gallen, Sankt Gallen, Switzerland",$50M to $100M,2013-01-01,year,"Blossom Capital, SICTIC, HighSage Ventures, Revaia, Tomahawk.VC",https://www.linkedin.com/company/5366578
Scorpion,https://www.crunchbase.com/organization/scorpion-inc,501-1000,Active,https://www.scorpion.co,pr@scorpion.co,+1 866 622 5648,,,,,,,,,"Design, Internet Services, Sales and Marketing, Software","Marketing, SEO, Social Media Marketing, Software, Web Design",0,2,,Advertising; business,56947787,USD,56947787,,,"Valencia, California, United States",$50M to $100M,2001-01-01,year,Bregal Sagemount,https://www.linkedin.com/company/scorpion
General Assembly,https://www.crunchbase.com/organization/general-assembly,501-1000,Active,https://generalassemb.ly/,hello@generalassemb.ly,(917) 722-0237,,,,,,,,,"Design, Education, Software","Education, Product Design, UX Design, Web Design, Web Development",0,1,,Education; entertainment,5459541,USD,5459541,,,"New York, New York, United States",$50M to $100M,2011-01-03,day,"Prudential Financial, Wellington Management, Jeff Bezos, Maveron, Advance",https://www.linkedin.com/school/general-assemb-ly/
Kibo Commerce,https://www.crunchbase.com/organization/kibo-software,251-500,Active,http://kibocommerce.com,info@kibocommerce.com,877-350-3866,,,,,,,,,"Commerce and Shopping, Design, Internet Services, Sales and Marketing, Software","E-Commerce, Enterprise Software, Loyalty Programs, SaaS, Search Engine, Software, Web Design",,,,,13152015,USD,13152015,,,"Dallas, Texas, United States",$50M to $100M,2015-01-01,year,"Singtel Innov8, Hummer Winblad Venture Partners, Steamboat Ventures, JK&B Capital, Chess Ventures",https://www.linkedin.com/company/kibocommerce
Chinac.com,https://www.crunchbase.com/organization/chinac-com,1001-5000,Active,http://www.chinac.com/,caolei@chinac.com,400-808-4000,1,1,,,,,,,"Design, Information Technology, Internet Services, Other, Professional Services, Software","Cloud Computing, Cloud Data Services, Consulting, Enterprise, Enterprise Software, SaaS, Software, Web Design",,,,,,,,,,"Wuxi, Anhui, China",$50M to $100M,2010-01-01,month,"SIG China (SIG Asia Investments), Intel Capital, Haitong Capital, Lotus Lake Ventures, GF Securities",https://www.linkedin.com/company/无锡华云数据技术服务有限公司
INGLEWOOD,https://www.crunchbase.com/organization/inglewood,101-250,Active,https://inglewood.co.jp,info@inglewood.co.jp,81-3-6455-1161,,,,,,,,,"Advertising, Design, Sales and Marketing","Advertising, Marketing, Sales, Web Design",0,2,,"Bleaching, cleaning, polishing, scouring and abrasive preparations; cosmetics",,,,,,"Tokyo, Tokyo, Japan",$50M to $100M,2005-08-24,day,"PIALA, Mizuho Capital, Japan Post Capital",
Better Bathrooms,https://www.crunchbase.com/organization/better-bathrooms,251-500,Active,http://www.betterbathrooms.com/,customerservices@betterbathrooms.com,+44 1925 506008,,,,,,,,,"Commerce and Shopping, Design, Real Estate","Home Decor, Product Design, Retail, Shopping, Web Design",,,,,475000,USD,475000,,,"Leigh, Wigan, United Kingdom",$50M to $100M,2011-01-01,year,Business Growth Fund,https://www.linkedin.com/company/betterbathrooms.com
Kendo Holdings,https://www.crunchbase.com/organization/kendo-holdings,501-1000,Active,http://www.kendobrands.com/,,(415) 284-6000,,,,,,,,,"Clothing and Apparel, Commerce and Shopping, Community and Lifestyle, Consumer Goods, Design","Consumer Goods, E-Commerce, Fashion, Lifestyle, Retail, Web Design",,,,,1811208,USD,1811208,,,"San Francisco, California, United States",$50M to $100M,2010-01-01,year,,https://www.linkedin.com/company/kendo-brands-inc-
Code and Theory,https://www.crunchbase.com/organization/code-and-theory,251-500,Active,http://www.codeandtheory.com,press@codeandtheory.com,(212) 358-0717,,,,,,,,,"Advertising, Design, Sales and Marketing","Advertising, Web Design",0,2,,Advertising; business,5295579,USD,5295579,,,"New York, New York, United States",$50M to $100M,2001-01-01,year,,https://www.linkedin.com/company/code-and-theory
Red Antler,https://www.crunchbase.com/organization/red-antler,51-100,Active,http://redantler.com,info@redantler.com,(212)677-5690,2,2,,,,,,,"Advertising, Design, Hardware, Sales and Marketing","Advertising, Brand Marketing, Graphic Design, Industrial Design, Product Design, Web Design",0,5,,Advertising; business,4637422,USD,4637422,,,"Brooklyn, New York, United States",$50M to $100M,2007-08-01,day,,http://www.linkedin.com/company/red-antler
projekt202,https://www.crunchbase.com/organization/projekt202,501-1000,Active,http://projekt202.com,letsbegin@projekt202.com,512-485-3070,,,,,,,,,"Apps, Design, Mobile, Platforms, Software","Android, iOS, Mobile Apps, Software, Web Design",0,1,,Scientific and technological services,130052,USD,130052,,,"Addison, Texas, United States",$50M to $100M,2003-01-01,year,,http://www.linkedin.com/company/projekt202
Rapidops,https://www.crunchbase.com/organization/rapidops-solutions-inc-,251-500,Active,https://www.rapidops.com/,hello@rapidops.com,+1-704-208-4338,,,,,,,,,"Apps, Commerce and Shopping, Data and Analytics, Design, Information Technology, Mobile, Other, Software","Analytics, Apps, DevOps, E-Commerce, Information Technology, Mobile, Small and Medium Businesses, Software, Web Design, Web Development",0,2,,Scientific and technological services,5641709,USD,5641709,,,"Charlotte, North Carolina, United States",$50M to $100M,2008-05-05,day,,https://in.linkedin.com/company/rapidops-inc
Horizontal Digital,https://www.crunchbase.com/organization/horizontal-digital,101-250,Active,https://www.horizontaldigital.com/,MSP@horizontal.com,+1-612-392-7580,,,,,,,,,"Administrative Services, Data and Analytics, Design, Information Technology, Sales and Marketing, Software","Analytics, CRM, Data Integration, Digital Marketing, Marketing, Staffing Agency, UX Design, Web Design",,,,,,,,,,"Saint Louis Park, Minnesota, United States",$50M to $100M,2003-01-01,year,,https://www.linkedin.com/company/horizontal-digital/
Blue Fountain Media,https://www.crunchbase.com/organization/blue-fountain-media,51-100,Active,http://www.bluefountainmedia.com,info@bluefountainmedia.com,212-260-1978,,,,,,,,,"Advertising, Apps, Design, Mobile, Sales and Marketing, Software","Advertising, Apps, Mobile, Web Design",0,1,,Advertising; business,8797200,USD,8797200,,,"New York, New York, United States",$50M to $100M,2001-01-01,year,,http://www.linkedin.com/company/blue-fountain-media
CRB Group,https://www.crunchbase.com/organization/crb-group,1001-5000,Active,https://www.crbgroup.com/,,+41 79  717 63 72,,,,,,,,,"Biotechnology, Design, Professional Services, Real Estate, Science and Engineering","Biotechnology, Construction, Consulting, Web Design",0,3,,"Bleaching, cleaning, polishing, scouring and abrasive preparations; cosmetics",24989982,USD,24989982,,,"Basel, Basel-Stadt, Switzerland",$50M to $100M,1984-01-01,year,,https://www.linkedin.com/company/crb-consulting-engineers/
Elinext,https://www.crunchbase.com/organization/elinext-group,501-1000,Active,https://www.elinext.com/,info@elinext.com,516 447 0268,,,,,,,,,"Apps, Design, Information Technology, Internet Services, Mobile, Professional Services, Sales and Marketing, Science and Engineering, Software","CRM, Information Technology, Internet, Mobile, Mobile Apps, Quality Assurance, Software, Software Engineering, UX Design, Web Design",,,,,4374545,USD,4374545,,,"New York, New York, United States",$50M to $100M,1997-01-01,year,,https://www.linkedin.com/company/elinext
Dataflow,https://www.crunchbase.com/organization/dataflow,501-1000,Active,http://dataflowgroup.com,,,,,,,,,,,"Administrative Services, Design, Health Care, Information Technology, Mobile, Professional Services, Software","Consulting, Health Care, Human Resources, Information Technology, Mobile, Software, Web Design",,,,,,,,,,"Dubai, Dubai, United Arab Emirates",$50M to $100M,2006-01-01,year,,https://www.linkedin.com/company/dataflow-group
Gorilla Group,https://www.crunchbase.com/organization/gorilla-group,501-1000,Active,http://www.gorillagroup.com/,info@gorillagroup.com,312-243-8777,,,,,,,,,"Commerce and Shopping, Design, Other","Commercial, E-Commerce, Web Design",,,,,454334,USD,454334,,,"Chicago, Illinois, United States",$50M to $100M,1994-01-01,year,,http://www.linkedin.com/company/gorilla
SparxIT,https://www.crunchbase.com/organization/sparx-it-solutions,251-500,Active,https://www.sparxitsolutions.com/,sales@sparxitsolutions.com,9177759550,,,,,,,,,"Apps, Artificial Intelligence (AI), Blockchain and Cryptocurrency, Commerce and Shopping, Data and Analytics, Design, Information Technology, Mobile, Other, Science and Engineering, Software","Artificial Intelligence (AI), Blockchain, E-Commerce, Information Technology, Mobile Apps, Professional Services, Smart Contracts, Software, Web Design, Web Development",,,,,5116727,USD,5116727,,,"Noida, Uttar Pradesh, India",$50M to $100M,2007-07-01,day,,https://www.linkedin.com/company/sparx-it-solutions
Symfonia,https://www.crunchbase.com/organization/symfonia-dff7,251-500,Active,https://symfonia.pl/,kontakt@symfonia.pl,+44 191 294 3000,,,,,,,,,"Design, Software","Software, Web Design, Web Development",,,,,364408,USD,364408,,,"Warszawa, Mazowieckie, Poland",$50M to $100M,1995-01-01,year,,https://www.linkedin.com/company/symfonia-oprogramowanie/
Etech Global Services,https://www.crunchbase.com/organization/etceh-global-services,1001-5000,Active,http://www.etechgs.com,info@etechgs.com,936-559-2200,,,,,,,,,"Administrative Services, Design, Information Technology, Other, Professional Services, Software","Call Center, Information Technology, Outsourcing, Professional Services, Service Industry, Software, Web Design, Web Development",0,4,,Scientific and technological services,72071100,USD,72071100,,,"Nacogdoches, Texas, United States",$50M to $100M,2003-01-01,year,,https://www.linkedin.com/company/etech-global-services
