Organization Name,Organization Name URL,Number of Employees,Operating Status,Website,Contact Email,Phone Number,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),Number of Alumni,Industry Groups,Industries,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),Number of Private Notes,Tags,Headquarters Location,Estimated Revenue Range,Founded Date,Founded Date Precision,Top 5 Investors,LinkedIn
The Pedowitz,https://www.crunchbase.com/organization/the-pedowitz-group,51-100,Active,https://www.pedowitzgroup.com/,sales@pedowitzgroup.com,,,,,,,,,,"Advertising, Other, Professional Services, Sales and Marketing, Software","Advertising, B2B, Brand Marketing, Consulting, Email Marketing, Marketing Automation",0,1,,Advertising; business,1225036,USD,1225036,,,"Alpharetta, Georgia, United States",$10M to $50M,2006-01-01,year,,https://www.linkedin.com/company/pedowitz-group
HOOKUP,https://www.crunchbase.com/organization/hookup,11-50,Active,https://join.hookupcellular.com/services,JJ@hookupcellular.com,541-350-4896,,,,,,,,,"Apps, Consumer Electronics, Hardware, Information Technology, Mobile, Sales and Marketing, Software","App Discovery, Electronics, Information Technology, Marketing Automation, Mobile Devices",,,,,96193,USD,96193,,,"Phoenix, Arizona, United States",$10M to $50M,2006-01-01,year,,https://www.linkedin.com/company/hookup-cellular/
Monster Lead Group,https://www.crunchbase.com/organization/monster-lead-group,101-250,Active,https://www.monsterleadgroup.com/,info@monsterlg.com,410-504-6584,,,,,,,,,"Information Technology, Sales and Marketing, Software","CRM, Direct Marketing, Lead Generation, Lead Management, Marketing Automation, Sales Automation",0,2,,Scientific and technological services,1602772,USD,1602772,,,"Owings Mills, Maryland, United States",$10M to $50M,2013-02-11,day,,https://www.linkedin.com/company/monster-lead-group/
Archer,https://www.crunchbase.com/organization/archer-malmo-2,101-250,Active,https://wearearcher.com/ ,srobichaud@wearearcher.com,(901)523-2000,2,2,,,,,,,"Advertising, Design, Internet Services, Media and Entertainment, Sales and Marketing, Software","Advertising, Brand Marketing, Digital Marketing, Digital Media, Email Marketing, Marketing, Marketing Automation, SEM, SEO, Social Media Marketing, Web Design, Web Development",,,,,1584787,USD,1584787,,,"Memphis, Tennessee, United States",$10M to $50M,1952-01-01,year,,https://www.linkedin.com/company/wearearcher_/
Onvia,https://www.crunchbase.com/organization/onvia,101-250,Closed,https://www.onvia.com/,customerservice@onvia.com,(800)575-1736,,,,,,,,,"Commerce and Shopping, Data and Analytics, Information Technology, Professional Services, Sales and Marketing, Software","Analytics, Big Data, Business Intelligence, Consulting, Information Technology, Lead Generation, Marketing Automation, Marketplace, Sales Automation, Software",0,3,,Advertising; business,,,,,,"Seattle, Washington, United States",$10M to $50M,1996-01-01,year,"Stanford University, Mohr Davidow Ventures, Comdisco Ventures, Dominion Ventures, GE Equity",https://www.linkedin.com/company/onvia
b.telligent,https://www.crunchbase.com/organization/b-telligent-gmbh-co-kg-2,101-250,Active,http://www.btelligent.com/,info@btelligent.com,+49 (89) 122 281 110,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Sales and Marketing, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Big Data, Business Intelligence, Cloud Computing, Cloud Data Services, Data Integration, Digital Marketing, Marketing Automation, Software",0,2,,Advertising; business,2909948,USD,2909948,,,"München, Bayern, Germany",$10M to $50M,2004-07-01,day,,https://www.linkedin.com/company/b-telligent
OnContact CRM Software,https://www.crunchbase.com/organization/oncontact-crm-software,51-100,Closed,http://www.oncontact.com,info@oncontact.com,262-375-6555,,,,,,,,,"Information Technology, Sales and Marketing, Software","Contact Management, CRM, Enterprise Software, Marketing Automation, Software",,,,,,,,,,"Cedarburg, Wisconsin, United States",$10M to $50M,1996-01-01,year,,http://www.linkedin.com/company/45731
Wavo.me,https://www.crunchbase.com/organization/wavo-me,51-100,Active,http://wavo.me,info@wavo.me,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Media and Entertainment, Music and Audio, Other, Professional Services, Sales and Marketing, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), B2B, Big Data, Consulting, Digital Marketing, Machine Learning, Marketing, Marketing Automation, Music",,,,,3074100,USD,3074100,,,"Montréal, Quebec, Canada",$10M to $50M,2011-01-01,year,"Real Ventures, FounderFuel",http://www.linkedin.com/company/wavo-me-inc-
Enreap,https://www.crunchbase.com/organization/enreap,101-250,Active,https://enreap.com/,marketing@enreap.com,,,,,,,,,,"Administrative Services, Information Technology, Internet Services, Other, Professional Services, Sales and Marketing, Software","Cloud Management, Consulting, DevOps, Information Technology, Marketing Automation, Project Management",0,1,,Scientific and technological services,,,,,,"Pune, Maharashtra, India",$10M to $50M,2013-01-01,year,,https://www.linkedin.com/company/enreap
CoreTeka,https://www.crunchbase.com/organization/coreteka,11-50,Active,http://coreteka.com/,innovation@coreteka.com,,,,,,,,,,"Apps, Commerce and Shopping, Hardware, Mobile, Sales and Marketing, Software, Transportation","Automotive, Logistics, Loyalty Programs, Marketing Automation, Mobile Apps, Retail, Retail Technology, Software, Transportation",0,1,,Scientific and technological services,1278429,USD,1278429,,,"Irvine, California, United States",$10M to $50M,2016-01-01,year,,https://www.linkedin.com/company/coreteka
Ladder,https://www.crunchbase.com/organization/ladder-digital,11-50,Active,https://ladder.io,jon@ladder.io,(203)612-0680,,,,,,,,,"Advertising, Data and Analytics, Information Technology, Sales and Marketing, Software","Advertising, Business Intelligence, Data Integration, Digital Marketing, Marketing Automation",,,,,148019,USD,148019,,,"New York, New York, United States",$10M to $50M,2014-08-28,day,,https://www.linkedin.com/company/ladder-digital
"Butler, Shine, Stern & Partners",https://www.crunchbase.com/organization/butler-shine-stern-partners,251-500,Active,https://bssp.com/,,(415)331-6049,,,,,,,,,"Advertising, Sales and Marketing, Software","Advertising, Advertising Platforms, Marketing, Marketing Automation",0,2,,Advertising; business,1892848,USD,1892848,,,"Sausalito, California, United States",$10M to $50M,1993-01-01,year,,https://www.linkedin.com/company/16644
Lenos Software,https://www.crunchbase.com/organization/lenos-software,11-50,Active,http://lenos.com,sales@lenos.com,(415) 281-8828,,,,,,,,,"Advertising, Sales and Marketing, Software","Advertising, Marketing Automation, Software",,,,,1235375,USD,1235375,,,"San Francisco, California, United States",$10M to $50M,1999-01-01,year,,https://www.linkedin.com/company/lenos-software
Candid,https://www.crunchbase.com/organization/candid-io,11-50,Active,http://www.candid.io,info@getcandid.com,+118668100030,,,,,,,,,"Internet Services, Media and Entertainment, Other, Sales and Marketing, Software","B2B, Brand Marketing, Crowdsourcing, Marketing Automation, Social Media",,,,,329078,USD,329078,,,"Toronto, Ontario, Canada",$10M to $50M,2012-01-01,year,"VentureOut, HIGHLINEvc",http://www.linkedin.com/company/candid-io
ViaTech Publishing Solutions,https://www.crunchbase.com/organization/viatech-publishing-solutions,51-100,Active,https://www.viatech.io,marketing@viatechpub.com,+1 800 834 9510,,,,,,,,,"Content and Publishing, Information Technology, Media and Entertainment, Professional Services, Sales and Marketing, Software","Compliance, Information and Communications Technology (ICT), Marketing Automation, Publishing",,,,,,,,,,"Dallas, Texas, United States",$10M to $50M,1995-01-01,year,,https://www.linkedin.com/company/viatech-publishing-solutions-inc-/
Exactag,https://www.crunchbase.com/organization/exactag,51-100,Active,https://www.exactag.com/,office@exactag.com,+49 203 - 87 84 46 - 0 ,,,,,,,,,"Advertising, Data and Analytics, Sales and Marketing, Software","Advertising, Analytics, Marketing, Marketing Automation, Software",0,3,,Advertising; business,139680,USD,139680,,,"Düsseldorf, Nordrhein-Westfalen, Germany",$10M to $50M,2010-01-01,year,"Media Ventures, Berlin Ventures",https://www.linkedin.com/company/exactag/
Twistellar,https://www.crunchbase.com/organization/twistellar,101-250,Active,http://twistellar.com/?utm_source=crunchbase&utm_medium=referral,hello@twistellar.com,+4523252197,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Professional Services, Sales and Marketing, Science and Engineering, Software","Artificial Intelligence (AI), Cloud Computing, Consulting, CRM, Information Services, Machine Learning, Marketing Automation, SaaS, Sales Automation, Software",,,,,1280204,USD,1280204,,,"Copenhagen, Hovedstaden, Denmark",$10M to $50M,2017-01-01,year,,https://www.linkedin.com/company/twistellar-group
KENDAXA Group,https://www.crunchbase.com/organization/kendaxa-group,51-100,Active,http://kendaxa.com,contact@kendaxa.com,+49 (0)341 523 808 00 ,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Hardware, Information Technology, Internet Services, Sales and Marketing, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Big Data, Business Intelligence, Cloud Data Services, Data Mining, Data Storage, Enterprise Software, Machine Learning, Marketing Automation, PaaS, Software",0,2,,Scientific and electric apparatus and instruments,721489,USD,721489,,,"Leipzig, Sachsen, Germany",$10M to $50M,2017-01-01,year,eCAPITAL ENTREPRENEURIAL PARTNERS,https://www.linkedin.com/company/kendaxa/
smec - we grow e-commerce together,https://www.crunchbase.com/organization/smarter-ecommerce-gmbh,101-250,Active,https://smarter-ecommerce.com,contact@smarter-ecommerce.com,+43 732 997002,,,,,,,,,"Advertising, Commerce and Shopping, Data and Analytics, Internet Services, Sales and Marketing, Software","Advertising, Analytics, Digital Marketing, E-Commerce, Marketing Automation, SaaS, SEM",0,11,,Scientific and electric apparatus and instruments,4041598,USD,4041598,,,"Linz, Oberosterreich, Austria",$10M to $50M,2007-09-01,month,Tech2b Incubator,https://www.linkedin.com/company/smarter-ecommerce-gmbh/
Gigawatt,https://www.crunchbase.com/organization/gigawatt,11-50,Active,https://www.gigawatt.co/,greg@gigawatt.co,+1 (201) 218-6614,,,,,,,,,"Financial Services, Sales and Marketing, Software","Crowdfunding, Finance, Marketing Automation",,,,,429762,USD,429762,,,"San Mateo, California, United States",$10M to $50M,2012-01-01,year,Start-Up Chile,http://www.linkedin.com/company/2852088
VLG Marketing LLC,https://www.crunchbase.com/organization/via-luna-group-vlg,11-50,Active,https://wefightboredom.com,hello@wefightboredom.com,9727929550,,,,,,,,,"Advertising, Apps, Hardware, Mobile, Sales and Marketing, Software","Advertising, Brand Marketing, Direct Marketing, Marketing, Marketing Automation, Mobile Apps, Virtual Reality",,,,,407780,USD,407780,,,"Addison, Texas, United States",$10M to $50M,2005-03-05,day,,https://www.linkedin.com/company/vlgmarketing
Pageflex Inc.,https://www.crunchbase.com/organization/pageflex,51-100,Active,https://pageflex.com/,sales@pageflex.com,617-520-8400,,,,,,,,,"Content and Publishing, Hardware, Media and Entertainment, Sales and Marketing, Science and Engineering, Software","Digital Marketing, Enterprise Software, Marketing Automation, Printing, Robotics, Software",0,1,,Scientific and electric apparatus and instruments,,,,,,"Marlborough, Massachusetts, United States",$10M to $50M,2011-01-01,year,,https://www.linkedin.com/company/2584852/
UpLaunch,https://www.crunchbase.com/organization/uplaunch,1-10,Active,https://www.uplaunch.com,support@uplaunch.com,3039270484,,,,,,,,,"Information Technology, Sales and Marketing, Software","CRM, Email Marketing, Marketing, Marketing Automation, SaaS, Software",,,,,107635,USD,107635,,,"Highlands Ranch, Colorado, United States",$10M to $50M,2017-08-01,day,,https://www.linkedin.com/company/uplaunch
Atlantic BT,https://www.crunchbase.com/organization/atlantic-bt,11-50,Active,https://www.atlanticbt.com,info@atlanticbt.com,19195180670,,,,,,,,,"Commerce and Shopping, Data and Analytics, Design, Education, Government and Military, Hardware, Information Technology, Internet Services, Privacy and Security, Sales and Marketing, Software","Cloud Infrastructure, Cloud Management, Cloud Security, Content Marketing, CRM, Cyber Security, Data Visualization, Digital Marketing, E-Commerce, E-Commerce Platforms, Enterprise Resource Planning (ERP), Government, Graphic Design, Higher Education, Information Technology, Market Research, Marketing Automation, UX Design, Web Design, Web Development, Web Hosting",,,,,1522171,USD,1522171,,,"Raleigh, North Carolina, United States",$10M to $50M,1998-09-14,day,,https://www.linkedin.com/company/atlantic-bt
Seamless Distribution Systems,https://www.crunchbase.com/organization/seamless-distribution-systems-ff9c,101-250,Active,https://seamless.se,info@seamless.se,+46 8 58 63 34 69,,,,,,,,,"Apps, Energy, Financial Services, Hardware, Information Technology, Mobile, Payments, Professional Services, Sales and Marketing, Software","Consulting, Electrical Distribution, Information Technology, Marketing Automation, Mobile Apps, Mobile Payments, Software, Telecommunications",,,,,,,,,,"Stockholm, Stockholms Lan, Sweden",$10M to $50M,2001-01-01,year,,https://www.linkedin.com/company/76986/
AdRizer,https://www.crunchbase.com/organization/adrizer-llc,11-50,Active,http://www.AdRizer.com,info@adrizer.com,(844)237-4937,,,,,,,,,"Advertising, Data and Analytics, Sales and Marketing, Software","Advertising, Business Intelligence, Marketing Automation, SaaS, Software",,,,,1288537,USD,1288537,,,"Sarasota, Florida, United States",$10M to $50M,2014-01-01,year,,https://www.linkedin.com/company/ad-rizer
Major Tom,https://www.crunchbase.com/organization/6s-marketing,51-100,Active,http://www.majortom.com,hello@majortom.com,16046426765,,,,,,,,,"Advertising, Content and Publishing, Design, Internet Services, Media and Entertainment, Sales and Marketing, Software","Creative Agency, Digital Marketing, Digital Media, Graphic Design, Marketing, Marketing Automation, Social Media, Social Media Advertising, Web Design, Web Development",0,3,,Scientific and technological services,771579,USD,771579,,,"Vancouver, British Columbia, Canada",$10M to $50M,2000-11-24,day,,https://www.linkedin.com/company/itsmajortom/
