Organization Name,Organization Name URL,Number of Employees,Operating Status,Website,Contact Email,Phone Number,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),Number of Alumni,Industry Groups,Industries,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),Number of Private Notes,Tags,Headquarters Location,Estimated Revenue Range,Founded Date,Founded Date Precision,Top 5 Investors,LinkedIn
Cyber Chasse Inc,https://www.crunchbase.com/organization/cyber-chasse,1001-5000,Active,https://cyberchasse.com/,marketing@cyberchasse.com,+1 813-822-8228,,,,,,,,,"Apps, Artificial Intelligence (AI), Data and Analytics, Education, Hardware, Information Technology, Internet Services, Privacy and Security, Professional Services, Science and Engineering, Software","Artificial Intelligence (AI), Big Data, Cloud Computing, Cloud Infrastructure, Consulting, Cyber Security, Enterprise Applications, Internet of Things, Machine Learning, Training",,,,,22566606,USD,22566606,,,"Tampa, Florida, United States",$100M to $500M,2018-10-01,day,,https://www.linkedin.com/company/cyber-chasse-inc/
AIA Group,https://www.crunchbase.com/organization/aia,101-250,Active,http://www.aia.es,,+34 93 504 49 00,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Machine Learning, Predictive Analytics, Software",0,3,,Scientific and technological services,261346,USD,261346,,,"Barcelona, Catalonia, Spain",$100M to $500M,1988-10-28,day,,https://www.linkedin.com/company/aplicaciones-en-inform-tica-avanzada/
Codahead,https://www.crunchbase.com/organization/codahead,51-100,Active,https://codahead.com/,sales@codahead.com,+1 408 -622-0079,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Education, Information Technology, Media and Entertainment, Science and Engineering, Software","Artificial Intelligence (AI), Digital Entertainment, Education, Information Technology, Machine Learning, SaaS, Software",,,,,1258677,USD,1258677,,,"Kraków, Malopolskie, Poland",$100M to $500M,2008-01-01,year,,https://www.linkedin.com/company/codahead/
Predix,https://www.crunchbase.com/organization/predix,1001-5000,Active,https://www.predix.io/,,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Software","Analytics, Big Data, Information Technology, Machine Learning, Software",,,,,1151042,USD,1151042,,,"Fairfield, Connecticut, United States",$100M to $500M,,,,https://www.linkedin.com/company/ge-digital
Riggs Cat,https://www.crunchbase.com/organization/riggs-cat,251-500,Active,https://riggscat.com,hello@jariggs.com,888.906.9228,,,,,,,,,"Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Manufacturing, Sales and Marketing, Software","Machine Learning, Machinery Manufacturing, Rental, Sales",,,,,10020974,USD,10020974,,,"Little Rock, Arkansas, United States",$100M to $500M,1927-01-01,year,,https://www.linkedin.com/company/riggscat
Neuromorph Inc.,https://www.crunchbase.com/organization/neuromorph-inc,10001+,Active,http://neuromorph-inc.business.site,cartik.sharma@utoronto.ca,(443) 515-1353,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Education, Health Care, Science and Engineering, Software","Artificial Intelligence (AI), Education, Health Care, Machine Learning, Medical, Software",,,,,,,,,,"Toronto, Ontario, Canada",$100M to $500M,2017-07-04,day,,https://www.linkedin.com/company/больница
Planet,https://www.crunchbase.com/organization/planet-2,51-100,Active,http://www.planet.de,info@planet.de,+49038605010161,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software","Artificial Intelligence (AI), Machine Learning, Software",3,13,Biochemistry; Beer; Spirits; Wine; Vinegar; Microbiology; Enzymology; Mutation Or Genetic Engineering,Treatment of materials,,,,,,"Raben Steinfeld, Mecklenburg-Vorpommern, Germany",$100M to $500M,1992-06-02,day,,https://www.linkedin.com/company/planet-is
Rafamet,https://www.crunchbase.com/organization/rafamet,501-1000,Active,https://www.rafamet.com/pl/,rafamet@rafamet.com.pl,48 327 213 300,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Manufacturing, Software, Transportation","Industrial, Machine Learning, Machinery Manufacturing, Manufacturing, Railroad",0,6,,Machines and machine tools,1126651,USD,1126651,,,"Kuznia Raciborska, Slaskie, Poland",$100M to $500M,1846-01-01,day,,https://www.linkedin.com/company/fabryka-obrabiarek-rafamet-sa
Pixis,https://www.crunchbase.com/organization/pixis-ai,251-500,Active,https://pixis.ai,globalhr@pixis.ai,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Internet Services, Sales and Marketing, Science and Engineering, Software","Artificial Intelligence (AI), Brand Marketing, Cloud Computing, Digital Marketing, Machine Learning",,,,,4862260,USD,4862260,,,"Chicago, Illinois, United States",$50M to $100M,2020-01-20,day,"Celesta Capital, PremjiInvest, Chiratae Ventures, Pi Ventures, Chiratae Ventures",https://www.linkedin.com/company/pixisai
Seamless.AI,https://www.crunchbase.com/organization/seamless-contacts,251-500,Active,http://www.seamless.ai/,brandon@seamlesscontacts.com,(614)440-1298,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Sales and Marketing, Science and Engineering, Software","Artificial Intelligence (AI), Information Technology, Lead Generation, Machine Learning, Sales Automation, Software",0,5,,Scientific and technological services,11250000,USD,11250000,,,"Columbus, Ohio, United States",$50M to $100M,2015-01-01,year,"Right Side Capital Management, Rev1 Ventures, Newark Venture Partners, LOUD Capital, Break Trail Ventures",https://www.linkedin.com/company/seamlessai/
WorkFusion,https://www.crunchbase.com/organization/crowdcomputing-systems,251-500,Active,http://www.workfusion.com/,learn@workfusion.com,+1 646.453.7974,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software","Artificial Intelligence (AI), Business Process Automation (BPA), Enterprise Software, Machine Learning, Productivity Tools, Robotic Process Automation (RPA), Software",13,2,Computing; Calculating,Scientific and technological services,3575215,USD,3575215,,,"New York, New York, United States",$50M to $100M,2009-01-01,year,"Inovia Capital, NGP Capital, Georgian, Alpha Intelligence Capital, Mohr Davidow Ventures",http://www.linkedin.com/company/workfusion
Gupy,https://www.crunchbase.com/organization/gupy,501-1000,Active,http://gupy.io,contato@gupy.com.br,+55 5421096000,,,,,,,,,"Administrative Services, Artificial Intelligence (AI), Data and Analytics, Professional Services, Science and Engineering, Software","Artificial Intelligence (AI), Human Resources, Machine Learning, Recruiting, Software",,,,,,,,,,"São Paulo, Sao Paulo, Brazil",$50M to $100M,2015-10-21,day,"SoftBank, Wayra, Google for Startups, Riverwood Capital, Valor Capital Group",https://www.linkedin.com/company/gupy
Shipsy,https://www.crunchbase.com/organization/shipsy,251-500,Active,https://shipsy.io,contact@shipsy.co.in,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Internet Services, Software, Transportation","Big Data, Internet of Things, Logistics, Machine Learning, Software, Supply Chain Management",,,,,,,,,,"Gurgaon, Haryana, India",$50M to $100M,2015-06-12,day,"Info Edge, Surge, Info Edge ventures, A91 Partners, DTDC",https://www.linkedin.com/company/shipsy-in
Optimove,https://www.crunchbase.com/organization/optimove,101-250,Active,http://www.optimove.com,info@optimove.com,1(888)235-5604,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Sales and Marketing, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Business Intelligence, CRM, Machine Learning, Marketing Automation, Predictive Analytics",0,4,,Advertising; business,,,,,,"Tel Aviv, Tel Aviv, Israel",$50M to $100M,2009-09-01,month,"Summit Partners, Israel Growth Partners",http://www.linkedin.com/company/227901
Element AI,https://www.crunchbase.com/organization/element-ai,251-500,Active,http://www.elementai.com,hello@elementai.com,+1 514 379 3568,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Professional Services, Science and Engineering, Software","Artificial Intelligence (AI), Consulting, InsurTech, Machine Learning, Natural Language Processing, Software",46,22,Computing; Calculating,Scientific and technological services,9357900,USD,9357900,,,"Montréal, Quebec, Canada",$50M to $100M,2016-10-25,day,"Fidelity, National Bank of Canada, BDC Venture Capital, DCVC, McKinsey & Company",https://www.linkedin.com/company/elementai
Evolv Technology,https://www.crunchbase.com/organization/evolv-technologies,251-500,Active,http://www.evolvtechnology.com,info@evolvtechnology.com,+1 781 374 8100,,,,,,,,,"Administrative Services, Artificial Intelligence (AI), Data and Analytics, Information Technology, Privacy and Security, Science and Engineering, Software","Artificial Intelligence (AI), Intrusion Detection, Machine Learning, Physical Security",21,7,Testing,Scientific and electric apparatus and instruments,2191902,USD,2191902,,,"Waltham, Massachusetts, United States",$50M to $100M,2013-01-01,year,"Motorola Solutions, DCVC, Horizons Ventures, General Catalyst, Finback Investment Partners",https://www.linkedin.com/company/evolv-technology
Exotel,https://www.crunchbase.com/organization/exotel,501-1000,Active,https://exotel.com,hiring@exotel.in,+91 80 88 919888,,,,,,,,,"Apps, Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Messaging and Telecommunications, Mobile, Sales and Marketing, Software","Cloud Data Services, CRM, Machine Learning, Messaging, Mobile Apps, SaaS, Software, Speech Recognition, Video Chat",2,0,Electric Communication Technique,,,,,,,"Bangalore, Karnataka, India",$50M to $100M,2011-01-01,year,"Blume Ventures, Steadview Capital, Mumbai Angels, A91 Partners, Binny Bansal",http://www.linkedin.com/company/exotel-techcom-private-limited
AB Tasty,https://www.crunchbase.com/organization/ab-tasty,251-500,Active,http://www.abtasty.com,contact@abtasty.com,+33 (0)1 84 17 87 52,1,1,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Design, Science and Engineering, Software","A/B Testing, Analytics, Artificial Intelligence (AI), Machine Learning, SaaS, Software, Test and Measurement, Usability Testing",1,7,Computing; Calculating,Advertising; business,10007642,USD,10007642,,,"Paris, Ile-de-France, France",$50M to $100M,2009-12-12,day,"Omnes Capital, Korelya Capital, Crédit Mutuel Innovation, Partech, Kima Ventures",http://www.linkedin.com/company/ab-tasty
Morning Consult,https://www.crunchbase.com/organization/morning-consult,251-500,Active,https://morningconsult.com/,contact@morningconsult.com,202-506-1957,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software","Artificial Intelligence (AI), Big Data, Business Intelligence, Machine Learning, Predictive Analytics",0,17,,Advertising; business,869340,USD,869340,,,"Washington, District of Columbia, United States",$50M to $100M,2014-10-01,month,"Susquehanna Growth Equity, Lupa Systems, Advance Venture Partners, Phil Bronner",https://www.linkedin.com/company/morning-consult/
Napier,https://www.crunchbase.com/organization/napier-ai,101-250,Active,https://www.napier.ai/,info@napier.ai,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Professional Services, Science and Engineering, Software","Artificial Intelligence (AI), Compliance, Financial Services, Machine Learning, Risk Management, Software",0,1,,Scientific and electric apparatus and instruments,,,,,,"London, England, United Kingdom",$50M to $100M,2015-01-01,year,Crestline,https://www.linkedin.com/company/napier/
Botkeeper,https://www.crunchbase.com/organization/botkeeper,101-250,Active,https://www.botkeeper.com/,info@botkeeper.com,1-(800)-388-3323,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Professional Services, Science and Engineering, Software","Accounting, Artificial Intelligence (AI), Bookkeeping and Payroll, Business Intelligence, Finance, FinTech, Machine Learning, Software",0,6,,Advertising; business,7750950,USD,7750950,,,"Boston, Massachusetts, United States",$50M to $100M,2015-01-01,year,"Gradient Ventures, Point72 Ventures, Sorenson Capital, Ignition Partners, Half Court Ventures",https://www.linkedin.com/company/botkeeper/
Dental Monitoring,https://www.crunchbase.com/organization/dental-monitoring,251-500,Active,http://dental-monitoring.com,contact@dental-monitoring.com,+33 1 86 95 01 01,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software","Artificial Intelligence (AI), Dental, Health Care, Machine Learning, Medical, Medical Device",77,19,Medical Or Veterinary Science; Hygiene,Scientific and technological services,13718581,USD,13718581,,,"Paris, Ile-de-France, France",$50M to $100M,2014-01-01,month,"Vitruvian Partners, Mérieux Equity Partners, Naxicap Partners, HWA",https://www.linkedin.com/company/dental-monitoring
Cognaize,https://www.crunchbase.com/organization/cognaize,251-500,Active,https://www.cognaize.com/,info@cognaize.com,650-417-3930,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Information Technology, Other, Science and Engineering, Software","Artificial Intelligence (AI), B2B, Financial Services, FinTech, Information Technology, Machine Learning, Software",0,0,,Scientific and electric apparatus and instruments,4862183,USD,4862183,,,"New York, New York, United States",$50M to $100M,2020-04-01,month,"Metaplanet, Argonautic Ventures",https://www.linkedin.com/company/cognaize/about/
Skit,https://www.crunchbase.com/organization/vernacular-ai,101-250,Active,https://skit.ai,info@skit.ai,,,,,,,,,,"Administrative Services, Artificial Intelligence (AI), Data and Analytics, Internet Services, Other, Professional Services, Science and Engineering, Software","Artificial Intelligence (AI), Call Center, Customer Service, Internet, Internet of Things, Machine Learning, Natural Language Processing, SaaS, Software, Speech Recognition",0,1,,Scientific and technological services,,,,,,"Bangalore, Karnataka, India",$50M to $100M,2016-10-04,day,"Westbridge Capital, LetsVenture, Exfinity Venture Partners, Shastra VC, SenseAI Ventures",https://www.linkedin.com/company/skit-ai
InDebted,https://www.crunchbase.com/organization/indebted,251-500,Active,https://www.indebted.co/,info@indebted.co,,,,,,,,,,"Administrative Services, Artificial Intelligence (AI), Data and Analytics, Financial Services, Software","Debt Collections, Finance, Financial Services, FinTech, Machine Learning, Software",0,3,,Scientific and electric apparatus and instruments,,,,,,"North Sydney, New South Wales, Australia",$50M to $100M,2016-01-01,year,"MassMutual Ventures, OneVentures, Carthona Capital, Perennial Partners, Reinventure",https://www.linkedin.com/company/10600091/
